,id,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
34611,2386281,1.599705282,65008.8517655822,72116165.74468642,17.85,False
34613,3563859,0.358129403,54799.9377011402,8707622.888739467,21.1,False
34615,3837546,0.0309057992,54005.4867575354,27396217.1998647,26.42,False
34626,3560921,0.0450858206,34911.2737868706,8059401.899100528,25.6,False
34636,3562832,0.1081533507,30316.521061750536,33952292.02443264,23.7,False
34637,3627103,0.1081533507,11036.160941933,51707501.69912759,23.7,False
34640,3831727,0.0651688382,56393.9694553021,42272355.68318655,24.8,False
34648,3552775,0.5176544822,67907.6781844208,54261703.80732213,20.3,False
34654,3564143,0.4305662442,17960.15066591845,51752281.59250383,20.7,False
34663,3552685,0.6824015094,71496.2606654495,46148719.58641585,19.7,False
34664,3560550,0.1241766613,15941.9127413266,24572478.797413908,23.4,False
34666,3563339,0.4305662442,44447.0017215935,33993564.10207376,20.7,False
34667,3634348,0.2259643771,6307.304752486368,46451199.08443447,22.1,False
34668,3652856,0.2366137501,69699.0425785049,33300956.925746243,22.0,False
34669,3713990,0.7835017643,84448.84392608987,50863796.325788654,19.4,False
34670,3748659,0.1081533507,50673.43903165787,47021203.136912845,23.7,False
34681,3560081,0.0899580388,30635.4080359047,38959739.76669723,24.1,False
34682,3564719,0.0714562102,47569.9817848284,5900479.086291929,24.6,False
34686,54272763,0.0320656449,71824.07894019554,29470615.473308105,26.34,False
34690,3719207,0.2594418179,27287.0027029494,49141202.419014655,21.8,False
34691,3767245,0.4305662442,6369.648286019825,59042238.21295753,20.7,False
34692,3773839,0.0450858206,41806.58336088747,31287257.78921483,25.6,False
34699,3561771,0.0311917671,13494.4901460453,9131894.640285872,26.4,False
34700,3564247,0.0171411509,33651.911009807,38586226.983835965,27.7,False
34703,3869330,0.1425738833,76534.61405407182,36308769.27398746,23.1,False
34707,3564725,0.3119176705,70149.4969918723,27167339.931178305,21.4,False
34715,3892698,0.0142573883,37431.13775319473,30595744.46440955,28.1,False
34716,54017115,0.2157943048,66563.41944671195,48976625.38310657,22.2,False
34727,3547992,0.9863702813,74400.99772449906,25644498.5176142,18.9,False
34729,3564021,0.0748238376,21976.556571703,17642829.52574269,24.5,False
34738,54016732,0.1132504611,71543.88527406199,40430903.55848279,23.6,False
34751,3564145,0.0472106499,95405.2696681657,2113640.046192357,25.5,False
34755,3763627,0.2259643771,52943.2316533638,15894650.650731819,22.1,False
34765,3557957,0.5420507863,38520.0409548107,12821177.857561896,20.2,True
34766,3564019,0.0179489885,51617.4334375612,1272702.517684383,27.6,False
34773,54243723,0.0093334022,4407.0786217007,8567364.294085272,29.02,False
34779,3648737,0.2951480911,46592.078974899974,57481930.77580106,21.52,False
34780,3760676,0.358129403,78647.46131700539,35757588.58543215,21.1,False
34788,3563710,0.0375007522,31281.639745683537,36580144.79925642,26.0,False
34793,3872630,0.0247765013,84737.30749056107,41069757.513644494,26.9,False
34796,3602689,0.6223575734,104350.59390452926,67142654.65322602,19.9,False
34800,3566975,0.5420507863,29809.5839325598,7297303.959021041,20.2,False
34803,3763947,0.0472106499,50779.93616799887,30381736.653035954,25.5,False
34811,2495316,0.4149922428,42664.1858873136,48925390.6268731,20.78,False
34813,3555520,0.4943561926,34150.2158872634,16295022.354851175,20.4,False
34814,3560917,0.2366137501,17346.160572893,20746836.149246726,22.0,False
34819,3727338,0.7178603705,81246.3959318996,58619908.77657611,19.59,True
34828,3564144,0.0820427065,55503.4542377116,2270776.661494415,24.3,False
34830,3566627,0.358129403,33051.0593592391,15931589.947703805,21.1,False
34832,3879252,0.0517654482,29530.7869536433,38466888.15033597,25.3,False
34846,3741971,0.0187948982,34563.64836077501,51484321.33723966,27.5,False
34848,3802425,0.0196806745,49466.7733231073,24890611.047192644,27.4,False
34853,3563432,0.1425738833,21352.2480773493,18778081.116556823,23.1,False
34854,3563861,0.2716689341,62180.3559022949,12512129.691602418,21.7,False
34857,3678560,0.2594418179,50874.046638296146,44488048.47165456,21.8,False
34861,3792431,0.1361570015,48963.28824859125,15029176.490980588,23.2,False
34862,54269053,0.4613600429,62903.90468675665,51968926.99134967,20.55,False
34867,3563425,0.411187571,61964.8942012625,20262454.402756687,20.8,False
34871,54055121,0.0517654482,41702.14405828533,35338291.29716516,25.3,False
34874,3563858,0.3750075218,26097.7863672452,23305564.221319824,21.0,False
34883,3567572,1.0328564805,93660.8092407473,58666793.62418166,18.8,False
34895,2275545,1.4257388333,64892.90868835085,68474509.3355718,18.1,False
34906,3563433,0.2844722965,56885.19250389901,44398398.457440086,21.6,False
34917,3614981,0.0284472297,48385.74308843169,25361323.61493346,26.6,False
34919,3752769,0.1081533507,54528.52708199175,33451137.34979841,23.7,False
34920,54100581,0.3681628631,53289.955554180255,35265255.3830363,21.04,True
34921,54264240,0.0036647131,74070.65907938604,36395311.85869937,31.05,False
34924,3564040,0.0820427065,27031.13453037813,25106702.7045361,24.3,False
34925,3566466,0.2716689341,37335.0936838334,37485161.004601255,21.7,False
34931,54017015,0.0859092601,31309.576536491903,40292008.842622794,24.2,False
34950,3560772,0.5321572445,20854.6769033816,30840881.233870395,20.24,False
34956,3567880,0.0567596853,23200.7622462757,9158846.955494208,25.1,False
34958,3781419,0.1968067451,45527.05743267553,32663362.229355,22.4,False
34961,54076354,0.411187571,55003.498049226604,68484399.6845913,20.8,False
34967,3563426,1.0328564805,40620.3173864874,58870451.28750909,18.8,False
34969,3566534,0.2157943048,64915.1266594489,16439259.893812483,22.2,False
34971,3648874,0.1241766613,46721.1550872584,15968435.798366297,23.4,False
34972,3689346,0.2844722965,55901.2850093788,39927521.62837394,21.6,False
34985,3566606,0.0430566244,46942.90271073,1221022.317835887,25.7,False
34987,3566974,0.1794898848,65935.0798586143,3033281.552659663,22.6,False
34988,3753371,0.3837425691,58901.0839523293,34455328.8297621,20.95,True
35001,2264308,0.5176544822,20056.05760476085,46773590.158682,20.3,False
35003,3566630,0.2060819612,35649.1307527548,4727614.970691341,22.3,False
35016,54017141,0.130028927,47511.3427229674,37046322.5045387,23.3,False
35018,3566696,0.0342010925,36793.5155846222,3212313.042938755,26.2,False
35019,3567474,0.0859092601,85076.7396955978,14460313.86526372,24.2,False
35027,3567537,0.6824015094,71239.1928663076,45693111.10528714,19.7,False
35030,3673679,0.1241766613,47305.939632586094,37906979.06684371,23.4,False
35035,3773836,0.0941976306,36974.75606119447,43099448.26755834,24.0,False
35036,3841669,0.0179489885,41861.936649449395,27144509.8077175,27.6,False
35044,3566628,0.0247765013,29299.1807658489,1432987.853994414,26.9,False
35045,3567996,0.1968067451,63124.1854281634,25396371.713085987,22.4,False
35063,3564591,0.1361570015,13883.0538907206,27639633.85561681,23.2,False
35064,3566698,0.0284472297,16847.8325738874,5739953.869797353,26.6,False
35066,3753791,0.1636967205,37880.10710714383,34964936.3874294,22.8,False
35069,54144098,0.0322136532,49849.216630645366,28142542.871952426,26.33,False
35070,54244526,0.0986370281,39756.09159977665,26656585.456507668,23.9,False
35074,2537342,0.4786741544,44646.531338945984,44789420.96912151,20.47,False
35076,3666233,0.0859092601,53738.4522575247,40006955.86584238,24.2,False
35080,3792435,0.0622357573,70088.46933638971,10149847.74549586,24.9,False
35088,3567658,0.0517654482,22499.5153184385,2428870.089813206,25.3,False
35089,3605334,0.0179489885,24019.0101522329,30342460.8268252,27.6,False
35091,3673724,0.0899580388,42148.73378743607,6518075.9657755075,24.1,False
35092,3720880,0.3119176705,28429.128646982055,30897400.273382664,21.4,False
35095,2501567,0.3750075218,10939.170652605766,51538748.345466636,21.0,False
35096,3564723,0.2454934893,24102.797099283,40732034.08762827,21.92,False
35097,3566441,0.6516883822,117673.95080673775,33858526.0841281,19.8,True
35101,54054595,0.0120237511,56749.413339132465,39347984.87299715,28.47,False
35115,54055076,0.0326617897,26899.24968125012,25606037.211912837,26.3,False
35116,54068386,0.0899580388,26805.30638268455,48501377.9165051,24.1,False
35119,3568337,0.1185877909,32358.2508866361,15820888.077415925,23.5,False
35124,3836706,0.0149293183,71715.04248715505,18730085.070932712,28.0,False
35133,3567992,0.0899580388,46266.056401916896,40739488.250294626,24.1,False
35134,3639467,0.0986370281,41925.640059898564,38091565.92788048,23.9,False
35138,3766993,0.0225964377,57008.18041592523,33161249.8361063,27.1,False
35140,54017648,0.0392681082,20889.733385281066,31181131.56612811,25.9,False
35148,3753872,0.0118587791,41015.52913351627,22659699.128857214,28.5,False
35157,3672458,0.1185877909,36709.833012571704,42830522.59227086,23.5,False
35158,3772387,0.1425738833,9896.905241200982,50843467.428848304,23.1,False
35163,2281365,1.845185269,84119.45409906242,60257151.67260037,17.54,False
35167,3566629,0.1425738833,81611.3314873944,8184113.729592205,23.1,False
35168,3781246,0.1185877909,40531.232781310995,38440195.56595219,23.5,False
35189,54149827,0.0147924455,73720.02911331491,30603953.764710795,28.02,False
35193,3568307,0.4305662442,37735.45762240735,41060709.82324706,20.7,False
35195,3653698,0.0342010925,51254.7011345808,13206461.531907197,26.2,False
35199,2020086,2.7166893409,40322.5889869422,66267563.4148844,16.7,False
35207,3892309,0.1492931834,76793.76534464082,33286166.855036464,23.0,False
35215,54166174,0.0986370281,40970.31142536787,38948812.83658339,23.9,False
35217,3566695,0.2594418179,87310.0851807481,40504140.83633127,21.8,True
35228,3563920,0.7145621017,33774.721918413,27101033.86173544,19.6,False
35230,3703002,1.30028927,110225.292126376,54133132.45650297,18.3,False
35232,3825135,0.0542050786,43072.09303693078,32565939.452547904,25.2,False
35243,2279744,0.6824015094,50391.018155655,22122668.281994056,19.7,True
35246,3618493,0.0108153351,28641.603167030273,33320285.57891492,28.7,False
35248,3699901,0.3119176705,58975.0262557776,32966311.63422968,21.4,True
35255,3568374,0.1714115092,23094.9400254561,27957362.093907945,22.7,False
35273,3589299,0.0622357573,36170.134486198505,36950033.13240322,24.9,False
35278,54051126,0.2157943048,48949.40426275194,49767735.90474797,22.2,False
35283,3568385,0.2594418179,16445.4782586357,50209927.13392979,21.8,False
35288,3825651,0.5675968529,25567.22599694525,50698182.6948238,20.1,False
35304,2005496,3.4997738255,126386.802435393,36032449.01552245,16.15,False
35310,3576890,0.1132504611,21068.3908841882,19077383.86391324,23.6,False
35324,3568014,0.4508582062,77656.9474546718,49389373.79622823,20.6,False
35327,3666884,0.0986370281,47898.6173108539,37424945.90718076,23.9,False
35336,3736506,0.2477650126,43300.84206084931,50101992.589866914,21.9,False
35342,3843278,0.0089958039,26881.537669454825,30829629.678871952,29.1,False
35355,3574786,0.1492931834,54119.9339081258,16985337.148271356,23.0,False
35358,3825755,0.1879489824,36496.6465182881,40442029.6033616,22.5,False
35364,3566532,1.0815335068,33514.070212586,62957516.06390339,18.7,False
35368,54013539,0.023661375,36521.673192176175,37674229.734048426,27.0,False
35391,2420187,1.3932850552,22022.6281372577,24638697.75601708,18.15,False
35396,3689271,0.2716689341,46624.0916000639,30312553.71432777,21.7,True
35403,2482562,0.5943468684,57721.10365824211,34853131.015933365,20.0,False
35406,3568373,0.4721064988,82401.92368605256,60333393.197812535,20.5,False
35407,3661510,1.3932850552,89154.9122151233,68427304.5130821,18.15,False
35408,3735271,0.2477650126,69562.8351525107,49573621.03868455,21.9,False
35413,3572227,0.3420109247,33274.7709445751,8113138.426390683,21.2,True
35416,3776128,0.358129403,148373.4599760677,38527199.494039446,21.1,False
35420,54177982,0.0501233372,23541.108594217367,39550904.13619806,25.37,False
35421,2451397,2.167903661,41561.6951034702,14324260.556493947,17.19,False
35423,3435548,0.5943468684,17830.3354689654,24807966.2200238,20.0,False
35428,3673736,0.5420507863,103032.39239222169,33161735.804786988,20.2,False
35430,3745112,0.2157943048,40967.486535195145,16192157.7972943,22.2,False
35443,3568308,0.2108822268,12464.4028190647,32066874.823564462,22.25,False
35448,2458723,0.7516920875,63889.59735087355,48446091.375764295,19.49,True
35449,2465098,2.8578536096,45468.5146192494,54848665.30694416,16.59,False
35450,2523651,0.9863702813,36136.3847867665,41289909.03402958,18.9,False
35456,3430406,0.4943561926,19557.2897827208,21529704.04816,20.4,False
35462,3574101,0.0859092601,14762.0039315138,23950377.999791216,24.2,False
35464,3602572,0.2249261651,26634.851127014837,27052624.454756834,22.11,False
35465,3643993,1.0328564805,84526.45195133665,61767473.10877806,18.8,False
35467,3729542,0.0450858206,33476.652469920504,48887182.57590452,25.6,False
35478,3574812,0.2594418179,15311.8976748938,39116725.3853892,21.8,False
35480,3772761,0.0326617897,51216.42360245354,25592493.752720255,26.3,False
35485,3568423,0.2157943048,22546.9335865194,31525214.71549351,22.2,False
35486,3574133,0.3266178974,49945.516277589,71336835.47636378,21.3,False
35492,3843359,0.1786652037,45271.676551053075,35750874.81024248,22.61,False
35493,54048865,0.023661375,34095.01235556863,3400321.7293589963,27.0,False
35501,3648092,0.0714562102,29269.198927099966,46851482.03463086,24.6,False
35502,3744558,0.0259441818,53279.188546379344,26868378.820477612,26.8,False
35504,2090147,1.2943149835,59446.60586564895,49107469.61026813,18.31,False
35514,3744695,0.0450858206,32675.427635867898,32947948.91082127,25.6,False
35520,2036284,5.8619212367,109101.07576707771,61215679.51026947,15.03,False
35545,3567473,0.411187571,22030.5224047175,43600897.15418639,20.8,False
35546,3574902,0.1425738833,34192.1687401504,1339921.373490844,23.1,False
35548,3776123,0.358129403,48053.66046101983,47132131.03711581,21.1,False
35550,54145209,0.0529712204,47569.20674221525,36324772.012457736,25.25,False
35553,3567972,0.1794898848,39249.8245922792,17108518.876788884,22.6,False
35561,3573150,0.1132504611,23240.1751570124,10842025.009957856,23.6,False
35562,3574820,0.0196806745,6106.4899238949,6921333.515032377,27.4,False
35563,3574830,0.0450858206,20015.9575030258,6840164.38857225,25.6,False
35564,3684342,0.1425738833,39460.00681047416,41055235.88259929,23.1,False
35568,3335424,0.6824015094,70856.6198815494,56835496.14554764,19.7,True
35571,3568386,0.8204270649,36893.6689726361,44447072.62771561,19.3,False
35577,3147553,1.6369672047,72732.59692238629,35334956.351742014,17.8,True
35581,3671127,0.8204270649,46095.3450432299,51430291.96912703,19.3,False
35588,54226414,1.3615700154,88609.6760369224,60734116.539205216,18.2,False
35589,2068348,8.3184034225,94904.4982878551,61909638.38064466,14.27,False
35590,2296318,1.1858779086,114577.36364218245,62187070.04656526,18.5,False
35591,2439437,1.0815335068,59624.54135494712,56520389.567542195,18.7,True
35593,3726665,0.3420109247,58729.8191029625,64949249.53886232,21.2,False
35595,54016279,0.0783501764,20421.397776734477,48798990.90655256,24.4,False
35598,2391033,0.907904103,8829.1357560261,51151107.86139799,19.08,False
35601,3574335,0.0297879063,34338.5699508971,172271.940442716,26.5,False
35602,3826803,0.7835017643,103606.3326181871,63323396.714992255,19.4,False
35606,3569037,0.411187571,17520.4689102431,28429475.09468248,20.8,False
35621,3557200,0.5754929116,79507.9875107642,74450560.53101514,20.07,False
35628,3560912,0.4721064988,79336.3177959908,67295102.25045112,20.5,False
35630,3626690,0.1492931834,66764.40154647466,45421064.60215568,23.0,False
35639,3799875,0.7871182442,98814.5554415454,50253739.68259925,19.39,False
35643,54160719,0.5082062231,107493.66328640455,55158035.38508017,20.34,False
35646,2274855,1.2360612132,14932.247613334599,52408168.35099624,18.41,False
35664,3574772,0.0472106499,55772.42719670141,22486357.069971032,25.5,False
35665,3577534,0.1636967205,17080.2183921222,26780687.10720719,22.8,False
35666,3592225,0.6824015094,48705.5744572471,4273546.674433224,19.7,True
35667,3797743,0.130028927,87690.394900064,26259371.8905822,23.3,False
35670,2004581,0.4130855266,42789.730061338414,41318188.290759705,20.79,True
35672,3574819,0.0651688382,79552.4551583105,4523764.700106278,24.8,False
35673,3576730,0.0748238376,19311.7776839376,22870507.55541087,24.5,False
35676,3672668,0.0783501764,41634.3147430486,29453112.45519907,24.4,False
35678,3744813,0.0517654482,79207.64817018878,32662064.106304567,25.3,False
